order_id,city,assigned_facility,assignment_distance_km,expected_breach_prob,after_coverage,assigned_month_orders,fixed_cost_per_order,variable_cost_per_order,cost_to_serve
ORD0135261,Hyderabad,HYD-04,2.16195317,0.09027607,1,10069,10.37838912,47.84195429,58.22034341
ORD0135271,Hyderabad,HYD-04,3.22885715,0.40738258,0,10069,10.37838912,64.82347761,75.20186672
ORD0135277,Hyderabad,HYD-04,1.47456012,0.02772593,1,10069,10.37838912,41.15369864,51.53208775
ORD0135280,Hyderabad,HYD-03,0.96420559,0.01117205,1,4263,24.23176167,37.08460073,61.31636240
ORD0135284,Hyderabad,HYD-02,3.17379673,0.38350880,0,5893,20.87222128,63.72184114,84.59406242
ORD0135287,Hyderabad,HYD-04,3.86110827,0.68399048,0,10069,10.37838912,77.54747222,87.92586134
ORD0135288,Hyderabad,HYD-04,1.99949298,0.06881809,1,10069,10.37838912,46.06099339,56.43938250
ORD0135291,Hyderabad,CS-07,0.84964498,0.00909468,1,5582,24.43568613,36.22035521,60.65604134
ORD0135297,Hyderabad,CS-07,0.94663163,0.01082529,1,5582,24.43568613,36.95118016,61.38686629
ORD0135299,Hyderabad,CS-07,0.78063028,0.00803302,1,5582,24.43568613,35.70540258,60.14108872
ORD0135305,Hyderabad,HYD-04,1.79251665,0.04831628,1,10069,10.37838912,43.99710489,54.37549401
ORD0135310,Hyderabad,HYD-04,0.84498154,0.00901875,1,10069,10.37838912,36.18543337,46.56382249
ORD0135312,Hyderabad,HYD-04,4.40122256,0.85220412,0,10069,10.37838912,86.37468164,96.75307075
ORD0135314,Hyderabad,HYD-04,1.35146497,0.02230086,1,10069,10.37838912,40.12928054,50.50766965
ORD0135315,Hyderabad,HYD-04,3.45101779,0.50705597,0,10069,10.37838912,69.36880356,79.74719268
ORD0135316,Hyderabad,HYD-04,2.85209320,0.25763744,1,10069,10.37838912,57.69377552,68.07216463
ORD0135317,Hyderabad,HYD-04,3.54133111,0.54786877,0,10069,10.37838912,71.22538092,81.60377003
ORD0135318,Hyderabad,HYD-03,3.02056030,0.32024024,0,4263,24.23176167,60.75112927,84.98289094
ORD0135320,Hyderabad,HYD-06,3.39628328,0.48224042,0,5193,19.93067591,68.24119555,88.17187146
ORD0135322,Hyderabad,HYD-06,0.71526115,0.00714114,1,5193,19.93067591,35.22106237,55.15173828
ORD0135332,Hyderabad,HYD-06,0.35961869,0.00375881,1,5193,19.93067591,32.63009515,52.56077106
ORD0135333,Hyderabad,HYD-06,1.06113464,0.01329129,1,5193,19.93067591,37.82668129,57.75735720
ORD0135335,Hyderabad,HYD-04,3.68003458,0.60913687,0,10069,10.37838912,74.03434805,84.41273716
ORD0135337,Hyderabad,HYD-06,0.83370248,0.00883771,1,5193,19.93067591,36.10104857,56.03172448
ORD0135339,Hyderabad,HYD-06,0.89413954,0.00985169,1,5193,19.93067591,36.55452743,56.48520334
ORD0135342,Hyderabad,HYD-02,1.08737956,0.01393038,1,5893,20.87222128,38.02956836,58.90178964
ORD0135343,Hyderabad,HYD-03,1.18476103,0.01657746,1,4263,24.23176167,38.79065110,63.02241277
ORD0135347,Hyderabad,HYD-04,0.33365308,0.00358648,1,10069,10.37838912,32.44316594,42.82155505
ORD0135351,Hyderabad,HYD-06,0.99300396,0.01176418,1,5193,19.93067591,37.30395327,57.23462918
ORD0135352,Hyderabad,HYD-04,3.67404454,0.60654662,0,10069,10.37838912,73.91471032,84.29309944
ORD0135353,Hyderabad,HYD-06,1.37088607,0.02308210,1,5193,19.93067591,40.28866562,60.21934153
ORD0135357,Hyderabad,HYD-04,0.75760887,0.00770698,1,10069,10.37838912,35.53447146,45.91286057
ORD0135358,Hyderabad,HYD-04,3.91402491,0.70436432,0,10069,10.37838912,78.52910388,88.90749299
ORD0135360,Hyderabad,HYD-05,3.57076148,0.56105701,0,3566,25.74312956,71.82704078,97.57017034
ORD0135362,Hyderabad,HYD-05,1.15882184,0.01582752,1,3566,25.74312956,38.58657838,64.32970794
ORD0135363,Hyderabad,HYD-02,2.36882934,0.12620102,1,5893,20.87222128,50.36783599,71.24005727
ORD0135366,Hyderabad,HYD-02,1.14155008,0.01534678,1,5893,20.87222128,38.45125397,59.32347525
ORD0135368,Hyderabad,HYD-06,0.18232865,0.00272785,1,5193,19.93067591,31.35813607,51.28881198
ORD0135369,Hyderabad,HYD-04,4.14399975,0.78336174,0,10069,10.37838912,82.50885032,92.88723943
ORD0135370,Hyderabad,CS-07,0.66059967,0.00647136,1,5582,24.43568613,34.81833847,59.25402460
ORD0135372,Hyderabad,HYD-02,3.40095820,0.48435825,0,5893,20.87222128,68.33745475,89.20967603
ORD0135374,Hyderabad,CS-07,3.03528706,0.32608363,0,5582,24.43568613,61.02951848,85.46520462
ORD0135376,Hyderabad,HYD-04,3.78052634,0.65157916,0,10069,10.37838912,76.01105904,86.38944815
ORD0135378,Hyderabad,HYD-06,0.99042891,0.01171000,1,5193,19.93067591,37.28430232,57.21497823
ORD0135391,Hyderabad,HYD-05,1.39717006,0.02418210,1,3566,25.74312956,40.50565351,66.24878307
ORD0135392,Hyderabad,HYD-04,2.26402525,0.10668110,1,10069,10.37838912,49.04860986,59.42699897
ORD0135398,Hyderabad,HYD-04,2.34734502,0.12196535,1,10069,10.37838912,50.09037568,60.46876480
ORD0135400,Hyderabad,HYD-02,3.51143635,0.53440335,0,5893,20.87222128,70.61215490,91.48437618
ORD0135401,Hyderabad,HYD-04,3.21737691,0.40236451,0,10069,10.37838912,64.59257364,74.97096275
ORD0135404,Hyderabad,CS-07,3.52391827,0.54003279,0,5582,24.43568613,70.86841154,95.30409767
ORD0135405,Hyderabad,HYD-04,2.68580156,0.20424771,1,10069,10.37838912,54.92804223,65.30643134
ORD0135409,Hyderabad,HYD-03,3.83726622,0.67456817,0,4263,24.23176167,77.09790881,101.32967048
ORD0135413,Hyderabad,HYD-04,2.29141249,0.11150928,1,10069,10.37838912,49.38516597,59.76355508
ORD0135414,Hyderabad,CS-07,4.52618575,0.87854144,0,5582,24.43568613,88.03954344,112.47522957
ORD0135416,Hyderabad,CS-07,4.62693348,0.89673451,0,5582,24.43568613,89.29056963,113.72625576
ORD0135417,Hyderabad,HYD-04,3.25066487,0.41696745,0,10069,10.37838912,65.26367759,75.64206671
ORD0135419,Hyderabad,HYD-06,1.25200285,0.01868796,1,5193,19.93067591,39.32465863,59.25533454
ORD0135421,Hyderabad,HYD-06,1.43207590,0.02572224,1,5193,19.93067591,40.79619854,60.72687445
ORD0135423,Hyderabad,CS-07,0.30073886,0.00337930,1,5582,24.43568613,32.20655111,56.64223724
ORD0135424,Hyderabad,HYD-03,1.04362298,0.01288105,1,4263,24.23176167,37.69179227,61.92355394
ORD0135425,Hyderabad,HYD-04,2.91011354,0.27827595,1,10069,10.37838912,58.71907319,69.09746230
ORD0135426,Hyderabad,HYD-02,3.78488479,0.65337200,0,5893,20.87222128,76.09535355,96.96757483
ORD0135430,Hyderabad,HYD-06,0.96052290,0.01109849,1,5193,19.93067591,37.05661500,56.98729091
ORD0135431,Hyderabad,HYD-05,0.75999867,0.00774020,1,3566,25.74312956,35.55219677,61.29532633
ORD0135432,Hyderabad,HYD-05,1.21548060,0.01751089,1,3566,25.74312956,39.03369088,64.77682044
ORD0135435,Hyderabad,HYD-03,3.58517345,0.56748512,0,4263,24.23176167,72.12076758,96.35252925
ORD0135439,Hyderabad,HYD-04,1.37870944,0.02340431,1,10069,10.37838912,40.35309533,50.73148445
ORD0135445,Hyderabad,HYD-05,0.65841035,0.00644587,1,3566,25.74312956,34.80224862,60.54537818
ORD0135447,Hyderabad,HYD-04,1.96410549,0.06481638,1,10069,10.37838912,45.69322971,56.07161883
ORD0135454,Hyderabad,HYD-06,3.43667678,0.50055243,0,5193,19.93067591,69.07331033,89.00398624
ORD0135455,Hyderabad,HYD-04,3.07133448,0.34061418,0,10069,10.37838912,61.71776669,72.09615580
ORD0135456,Hyderabad,HYD-04,1.76297019,0.04591046,1,10069,10.37838912,43.71810516,54.09649427
ORD0135457,Hyderabad,HYD-04,3.70827195,0.62126265,0,10069,10.37838912,74.59578325,84.97417237
ORD0135461,Hyderabad,HYD-02,0.07924472,0.00226364,1,5893,20.87222128,30.62262228,51.49484356
ORD0135462,Hyderabad,HYD-02,0.53622502,0.00517100,1,5893,20.87222128,33.90870511,54.78092639
ORD0135468,Hyderabad,CS-07,1.33538021,0.02167343,1,5582,24.43568613,39.99786450,64.43355063
ORD0135470,Hyderabad,HYD-06,0.86535474,0.00935514,1,5193,19.93067591,36.33813730,56.26881321
ORD0135474,Hyderabad,HYD-03,1.23601101,0.01816330,1,4263,24.23176167,39.19697595,63.42873762
ORD0135480,Hyderabad,HYD-04,1.57442153,0.03305046,1,10069,10.37838912,42.01246441,52.39085352
ORD0135481,Hyderabad,HYD-02,0.79568173,0.00825355,1,5893,20.87222128,35.81737857,56.68959985
ORD0135482,Hyderabad,HYD-05,1.29808285,0.02028426,1,3566,25.74312956,39.69510761,65.43823716
ORD0135483,Hyderabad,CS-07,2.47466336,0.14893474,1,5582,24.43568613,51.79068565,76.22637179
ORD0135488,Hyderabad,HYD-03,2.61006715,0.18282194,0,4263,24.23176167,53.75512820,77.98688987
ORD0135489,Hyderabad,HYD-02,4.00598164,0.73788153,0,5893,20.87222128,80.17831731,101.05053859
ORD0135493,Hyderabad,HYD-04,3.15092057,0.37374564,0,10069,10.37838912,63.26881318,73.64720229
ORD0135494,Hyderabad,HYD-04,1.16434215,0.01598427,1,10069,10.37838912,38.62992313,49.00831225
ORD0135495,Hyderabad,HYD-06,1.29793005,0.02027875,1,5193,19.93067591,39.69387278,59.62454869
ORD0135496,Hyderabad,HYD-05,0.77821264,0.00799815,1,3566,25.74312956,35.68743290,61.43056246
ORD0135498,Hyderabad,HYD-02,0.07574097,0.00224933,1,5893,20.87222128,30.59766678,51.46988806
ORD0135500,Hyderabad,HYD-05,0.80553522,0.00840116,1,3566,25.74312956,35.89078127,61.63391083
ORD0135508,Hyderabad,HYD-06,3.88853803,0.69464630,0,5193,19.93067591,78.05915522,97.98983113
ORD0135509,Hyderabad,HYD-04,3.95257479,0.71871595,0,10069,10.37838912,79.22950214,89.60789125
ORD0135510,Hyderabad,HYD-04,1.63271734,0.03660226,1,10069,10.37838912,42.52708909,52.90547820
ORD0135512,Hyderabad,HYD-05,0.83648155,0.00888198,1,3566,25.74312956,36.12183018,61.86495974
ORD0135514,Hyderabad,CS-07,0.61661919,0.00597807,1,5582,24.43568613,34.49567632,58.93136245
ORD0135518,Hyderabad,HYD-02,5.75829407,0.98542636,0,5893,20.87222128,99.87084922,120.74307050
ORD0135519,Hyderabad,HYD-04,3.56246327,0.55734634,0,10069,10.37838912,71.65763321,82.03602232
ORD0135521,Hyderabad,HYD-04,3.26728578,0.42431542,0,10069,10.37838912,65.60046308,75.97885220
ORD0135531,Hyderabad,HYD-04,3.61000858,0.57850792,0,10069,10.37838912,72.62529768,83.00368680
ORD0135532,Hyderabad,HYD-02,0.88315795,0.00965925,1,5893,20.87222128,36.47188303,57.34410431
ORD0135533,Hyderabad,HYD-04,3.75814723,0.64230666,0,10069,10.37838912,75.57623058,85.95461969
ORD0135535,Hyderabad,CS-07,3.53716370,0.54599540,0,5582,24.43568613,71.14000788,95.57569401
ORD0135536,Hyderabad,HYD-06,0.29532551,0.00334639,1,5193,19.93067591,32.16767021,52.09834612
ORD0135537,Hyderabad,CS-07,1.29301214,0.02010225,1,5582,24.43568613,39.65415264,64.08983877
ORD0135538,Hyderabad,HYD-03,1.19516242,0.01688790,1,4263,24.23176167,38.87277399,63.10453566
ORD0135539,Hyderabad,HYD-06,3.72261156,0.62736392,0,5193,19.93067591,74.87919853,94.80987444
ORD0135540,Hyderabad,HYD-02,6.86938551,0.99803342,0,5893,20.87222128,108.02670128,128.89892256
ORD0135542,Hyderabad,HYD-02,4.13890398,0.78178882,0,5893,20.87222128,82.42599248,103.29821376
ORD0135546,Hyderabad,HYD-06,1.02830772,0.01253252,1,5193,19.93067591,37.57412951,57.50480542
ORD0135548,Hyderabad,CS-07,3.56118920,0.55677605,0,5582,24.43568613,71.63160577,96.06729191
ORD0135556,Hyderabad,HYD-02,3.13428078,0.36670760,0,5893,20.87222128,62.94119341,83.81341469
ORD0135565,Hyderabad,HYD-04,4.45899846,0.86492415,0,10069,10.37838912,87.16071377,97.53910289
ORD0135567,Hyderabad,CS-07,1.21557592,0.01751386,1,5582,24.43568613,39.03444734,63.47013347
ORD0135572,Hyderabad,HYD-06,1.22484023,0.01780541,1,5193,19.93067591,39.10804395,59.03871986
ORD0135576,Hyderabad,HYD-04,3.09384853,0.34984612,0,10069,10.37838912,62.15232341,72.53071252
ORD0135579,Hyderabad,HYD-04,0.73036851,0.00733811,1,10069,10.37838912,35.33272279,45.71111190
ORD0135580,Hyderabad,HYD-02,1.10894047,0.01447800,1,5893,20.87222128,38.19692336,59.06914464
ORD0135582,Hyderabad,HYD-05,1.05159534,0.01306624,1,3566,25.74312956,37.75315469,63.49628424
ORD0135583,Hyderabad,HYD-04,0.65359954,0.00639022,1,10069,10.37838912,34.76690338,45.14529249
ORD0135593,Hyderabad,HYD-02,0.56186763,0.00541589,1,5893,20.87222128,34.09555022,54.96777150
ORD0135594,Hyderabad,CS-07,1.18081253,0.01646109,1,5582,24.43568613,38.75952044,63.19520657
ORD0135596,Hyderabad,HYD-06,0.29691851,0.00335604,1,5193,19.93067591,32.17911079,52.10978670
ORD0135597,Hyderabad,HYD-04,2.75166753,0.22435474,1,10069,10.37838912,55.99231480,66.37070392
ORD0135600,Hyderabad,HYD-05,3.04551694,0.33017491,0,3566,25.74312956,61.22386579,86.96699534
ORD0135602,Hyderabad,HYD-04,3.69306701,0.61475106,0,10069,10.37838912,74.29400096,84.67239008
ORD0135605,Hyderabad,HYD-02,3.21306298,0.40048408,0,5893,20.87222128,64.50596330,85.37818458
ORD0135606,Hyderabad,HYD-06,3.79300088,0.65669895,0,5193,19.93067591,76.25197454,96.18265045
ORD0135609,Hyderabad,HYD-06,3.97437652,0.72664203,0,5193,19.93067591,79.61989655,99.55057246
ORD0135610,Hyderabad,HYD-06,1.24579934,0.01848269,1,5193,19.93067591,39.27507603,59.20575194
ORD0135611,Hyderabad,CS-07,0.72200308,0.00722839,1,5582,24.43568613,35.27087317,59.70655931
ORD0135612,Hyderabad,HYD-06,3.68979875,0.61334594,0,5193,19.93067591,74.22896957,94.15964548
ORD0135613,Hyderabad,HYD-02,6.93719521,0.99826066,0,5893,20.87222128,108.50818613,129.38040741
ORD0135614,Hyderabad,HYD-04,0.56039877,0.00540156,1,10069,10.37838912,34.08483816,44.46322727
ORD0135618,Hyderabad,HYD-04,1.90964585,0.05907921,1,10069,10.37838912,45.13989719,55.51828631
ORD0135621,Hyderabad,HYD-03,0.30211073,0.00338769,1,4263,24.23176167,32.21640592,56.44816759
ORD0135623,Hyderabad,CS-07,0.24674873,0.00306498,1,5582,24.43568613,31.81919047,56.25487661
ORD0135631,Hyderabad,HYD-06,1.04341869,0.01287633,1,5193,19.93067591,37.69022086,57.62089677
ORD0135632,Hyderabad,HYD-04,2.54031723,0.16467077,1,10069,10.37838912,52.72234367,63.10073278
ORD0135633,Hyderabad,HYD-03,2.63025778,0.18835776,0,4263,24.23176167,54.06253734,78.29429901
ORD0135637,Hyderabad,HYD-03,0.44220388,0.00436367,1,4263,24.23176167,33.22633717,57.45809885
ORD0135639,Hyderabad,HYD-06,0.85097857,0.00911651,1,5193,19.93067591,36.23034518,56.16102109
ORD0135645,Hyderabad,HYD-04,2.70902887,0.21118160,1,10069,10.37838912,55.29865004,65.67703916
ORD0135646,Hyderabad,HYD-04,2.87809504,0.26676181,1,10069,10.37838912,58.14951950,68.52790861
ORD0135647,Hyderabad,HYD-03,0.97434047,0.01137700,1,4263,24.23176167,37.16169336,61.39345503
ORD0135648,Hyderabad,CS-07,0.82218725,0.00865659,1,5582,24.43568613,36.01500833,60.45069446
ORD0135654,Hyderabad,CS-07,2.84957031,0.25676305,1,5582,24.43568613,57.64988372,82.08556985
ORD0135655,Hyderabad,HYD-04,2.67143974,0.20004579,1,10069,10.37838912,54.70145173,65.07984084
ORD0135657,Hyderabad,HYD-04,2.37415559,0.12727038,1,10069,10.37838912,50.43720064,60.81558976
ORD0135658,Hyderabad,HYD-06,0.72856578,0.00731432,1,5193,19.93067591,35.31939020,55.25006611
ORD0135662,Hyderabad,HYD-04,3.72016096,0.62632404,0,10069,10.37838912,74.83084801,85.20923712
ORD0135663,Hyderabad,HYD-02,0.83864961,0.00891667,1,5893,20.87222128,36.13804735,57.01026863
ORD0135666,Hyderabad,HYD-06,0.55135559,0.00531413,1,5193,19.93067591,34.01891314,53.94958905
ORD0135667,Hyderabad,HYD-02,0.78772888,0.00813629,1,5893,20.87222128,35.75819084,56.63041212
ORD0135668,Hyderabad,HYD-03,0.84407519,0.00900407,1,4263,24.23176167,36.17864847,60.41041014
ORD0135677,Hyderabad,HYD-04,4.36744952,0.84431964,0,10069,10.37838912,85.90173598,96.28012509
ORD0135680,Hyderabad,HYD-02,2.99216905,0.30913367,1,5893,20.87222128,60.21919346,81.09141474
ORD0135682,Hyderabad,CS-07,0.87095311,0.00944973,1,5582,24.43568613,36.38016371,60.81584984
ORD0135683,Hyderabad,HYD-02,4.39428526,0.85061198,0,5893,20.87222128,86.27835632,107.15057760
ORD0135684,Hyderabad,HYD-03,0.46790174,0.00457096,1,4263,24.23176167,33.41244098,57.64420265
ORD0135687,Hyderabad,HYD-03,3.25903089,0.42066160,0,4263,24.23176167,65.43306431,89.66482598
ORD0135688,Hyderabad,HYD-05,0.97290471,0.01134774,1,3566,25.74312956,37.15076529,62.89389484
ORD0135689,Hyderabad,CS-07,1.07444935,0.01361182,1,5582,24.43568613,37.92950007,62.36518620
ORD0135691,Hyderabad,HYD-06,3.78595351,0.65381096,0,5193,19.93067591,76.11600322,96.04667913
ORD0135697,Hyderabad,HYD-06,1.11414887,0.01461344,1,5193,19.93067591,38.23744526,58.16812117
ORD0135699,Hyderabad,HYD-02,5.95348490,0.98972747,0,5893,20.87222128,101.36621830,122.23843958
ORD0135702,Hyderabad,HYD-06,0.75599342,0.00768460,1,5193,19.93067591,35.52249187,55.45316778
ORD0135704,Hyderabad,HYD-04,4.37902873,0.84706081,0,10069,10.37838912,86.06502547,96.44341458
ORD0135708,Hyderabad,HYD-02,1.25394336,0.01875262,1,5893,20.87222128,39.34018216,60.21240344
ORD0135714,Hyderabad,HYD-05,3.33844254,0.45611392,0,3566,25.74312956,67.05251541,92.79564497
ORD0135715,Hyderabad,HYD-04,4.03765827,0.74884304,0,10069,10.37838912,80.72889923,91.10728835
ORD0135716,Hyderabad,HYD-05,0.86162783,0.00929269,1,3566,25.74312956,36.31017547,62.05330503
ORD0135718,Hyderabad,HYD-05,3.56741027,0.55955927,0,3566,25.74312956,71.75865000,97.50177956
ORD0135722,Hyderabad,CS-07,3.14361614,0.37064934,0,5582,24.43568613,63.12479329,87.56047943
ORD0135731,Hyderabad,HYD-04,3.20899840,0.39871502,0,10069,10.37838912,64.42443939,74.80282850
ORD0135735,Hyderabad,HYD-04,3.65896802,0.60000085,0,10069,10.37838912,73.61280156,83.99119067
ORD0135740,Hyderabad,HYD-04,0.67265626,0.00661351,1,10069,10.37838912,34.90699921,45.28538832
ORD0135741,Hyderabad,HYD-06,0.91543820,0.01023582,1,5193,19.93067591,36.71514184,56.64581775
ORD0135752,Hyderabad,HYD-02,6.41704302,0.99554338,0,5893,20.87222128,104.78560247,125.65782375
ORD0135753,Hyderabad,HYD-05,1.34033225,0.02186474,1,3566,25.74312956,40.03826789,65.78139745
ORD0135756,Hyderabad,HYD-04,4.52745550,0.87878702,0,10069,10.37838912,88.05579904,98.43418815
ORD0135757,Hyderabad,HYD-04,3.54562233,0.54979638,0,10069,10.37838912,71.31324777,81.69163688
ORD0135758,Hyderabad,HYD-03,1.06959335,0.01349405,1,4263,24.23176167,37.89197484,62.12373651
ORD0135760,Hyderabad,HYD-06,0.91289113,0.01018911,1,5193,19.93067591,36.69591122,56.62658713
ORD0135761,Hyderabad,HYD-06,0.27859677,0.00324668,1,5193,19.93067591,32.04757789,51.97825380
ORD0135762,Hyderabad,CS-07,1.29356359,0.02012197,1,5582,24.43568613,39.65860420,64.09429033
ORD0135768,Hyderabad,HYD-06,1.24826598,0.01856404,1,5193,19.93067591,39.29478308,59.22545899
ORD0135770,Hyderabad,HYD-05,0.92421833,0.01039845,1,3566,25.74312956,36.78148174,62.52461130
ORD0135771,Hyderabad,CS-07,0.80307446,0.00836405,1,5582,24.43568613,35.87244274,60.30812887
ORD0135772,Hyderabad,HYD-04,3.86702841,0.68630725,0,10069,10.37838912,77.65841626,88.03680537
ORD0135774,Hyderabad,CS-07,0.97438697,0.01137795,1,5582,24.43568613,37.16204732,61.59773345
ORD0135779,Hyderabad,HYD-02,0.86975171,0.00942935,1,5893,20.87222128,36.37114257,57.24336385
ORD0135783,Hyderabad,HYD-02,6.37412522,0.99518427,0,5893,20.87222128,104.47440467,125.34662595
ORD0135787,Hyderabad,HYD-02,3.67282156,0.60601703,0,5893,20.87222128,73.89026172,94.76248300
ORD0135789,Hyderabad,HYD-03,0.82530937,0.00870533,1,4263,24.23176167,36.03832538,60.27008705
ORD0135791,Hyderabad,HYD-04,2.80039814,0.24011219,1,10069,10.37838912,56.80615258,67.18454169
ORD0135795,Hyderabad,HYD-02,0.60957051,0.00590256,1,5893,20.87222128,34.44407038,55.31629166
ORD0135799,Hyderabad,CS-07,0.71775629,0.00717331,1,5582,24.43568613,35.23949332,59.67517945
ORD0135801,Hyderabad,HYD-02,1.02396024,0.01243529,1,5893,20.87222128,37.54078029,58.41300157
ORD0135804,Hyderabad,CS-07,1.41651633,0.02502425,1,5582,24.43568613,40.66634189,65.10202802
ORD0135805,Hyderabad,HYD-02,0.57625784,0.00555834,1,5893,20.87222128,34.20055514,55.07277642
ORD0135806,Hyderabad,HYD-02,1.10243182,0.01431049,1,5893,20.87222128,38.14633749,59.01855877
ORD0135815,Hyderabad,HYD-02,3.45620168,0.50940635,0,5893,20.87222128,69.47560231,90.34782359
ORD0135820,Hyderabad,HYD-05,0.83470165,0.00885360,1,3566,25.74312956,36.10851950,61.85164905
ORD0135822,Hyderabad,HYD-02,3.31771505,0.44680236,0,5893,20.87222128,66.62807602,87.50029730
ORD0135825,Hyderabad,HYD-04,0.67012032,0.00658336,1,10069,10.37838912,34.88834296,45.26673208
ORD0135827,Hyderabad,HYD-04,3.44011706,0.50211267,0,10069,10.37838912,69.14419936,79.52258847
ORD0135829,Hyderabad,HYD-03,0.74267185,0.00750249,1,4263,24.23176167,35.42377767,59.65553934
ORD0135832,Hyderabad,HYD-02,0.71332635,0.00711630,1,5893,20.87222128,35.20677350,56.07899477
ORD0135834,Hyderabad,HYD-04,0.70506715,0.00701122,1,10069,10.37838912,35.14580647,45.52419559
ORD0135837,Hyderabad,HYD-05,4.09859097,0.76905616,0,3566,25.74312956,81.76182167,107.50495123
ORD0135842,Hyderabad,HYD-06,0.57575134,0.00555327,1,5193,19.93067591,34.19685732,54.12753323
ORD0135847,Hyderabad,HYD-04,4.31839134,0.83226000,0,10069,10.37838912,85.19653927,95.57492838
ORD0135848,Hyderabad,HYD-04,1.32644592,0.02133242,1,10069,10.37838912,39.92509411,50.30348322
ORD0135850,Hyderabad,HYD-04,1.09347180,0.01408301,1,10069,10.37838912,38.07679303,48.45518215
ORD0135854,Hyderabad,HYD-04,3.00732347,0.31503566,0,10069,10.37838912,60.50233411,70.88072322
ORD0135857,Hyderabad,CS-07,0.45112162,0.00443452,1,5582,24.43568613,33.29088694,57.72657308
ORD0135858,Hyderabad,CS-07,1.42134443,0.02523884,1,5582,24.43568613,40.70657620,65.14226234
ORD0135861,Hyderabad,HYD-04,3.58183727,0.56599904,0,10069,10.37838912,72.05283204,82.43122115
ORD0135862,Hyderabad,HYD-02,6.78104663,0.99769240,0,5893,20.87222128,107.39809841,128.27031969
ORD0135863,Hyderabad,HYD-06,1.03410144,0.01266326,1,5193,19.93067591,37.61860775,57.54928366
ORD0135864,Hyderabad,CS-07,1.41791150,0.02508608,1,5582,24.43568613,40.67796287,65.11364900
ORD0135866,Hyderabad,HYD-04,1.13751640,0.01523659,1,10069,10.37838912,38.41971266,48.79810177
ORD0135868,Hyderabad,HYD-06,1.29757440,0.02026593,1,5193,19.93067591,39.69099880,59.62167471
ORD0135870,Hyderabad,HYD-04,2.95496738,0.29490896,1,10069,10.37838912,59.53204056,69.91042968
ORD0135871,Hyderabad,HYD-04,0.31620272,0.00347511,1,10069,10.37838912,32.31767234,42.69606145
ORD0135881,Hyderabad,HYD-04,2.75001755,0.22383428,1,10069,10.37838912,55.96515140,66.34354051
ORD0135886,Hyderabad,CS-07,1.50422100,0.02921389,1,5582,24.43568613,41.40596366,65.84164980
ORD0135888,Hyderabad,HYD-03,3.30125141,0.43943246,0,4263,24.23176167,66.29173357,90.52349524
ORD0135889,Hyderabad,HYD-02,1.19435273,0.01686353,1,5893,20.87222128,38.86637506,59.73859634
ORD0135893,Hyderabad,HYD-04,4.47108875,0.86746614,0,10069,10.37838912,87.32160553,97.69999465
